method,model_version,prompt_version,reasoning,prior_correction,data_path,split,setup_id,n_boards,correct_square,correct_square_mean,correct_board,correct_board_mean,board_rank,board_rank_mean,first_output_illegal,first_output_illegal_mean,none_legal,none_legal_mean,input_tokens,input_tokens_mean,output_tokens,output_tokens_mean,inference_time,inference_time_mean,cost,cost_mean,n_suggested,n_suggested_mean
cnn,square_global,1,none,false,data/generated_square_global/data.csv,test,2026-07-07_083055,8,"[0.6875, 0.671875, 0.671875, 0.65625, 0.625, 0.671875, 0.578125, 0.546875]",0.638671875,"[true, true, true, true, false, true, true, true]",0.875,"[1.0, 1.0, 1.0, 1.0, 0.9473684210526316, 1.0, 1.0, 1.0]",0.993421052631579,"[null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[4.8900000000001, 5.406000000000063, 4.75, 3.7970000000000255, 4.546999999999912, 4.8279999999999745, 3.7649999999999864, 3.687000000000012]",4.458750000000009,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_global,1,none,false,data/generated_square_global/data.csv,test,2026-07-07_090013,7,"[0.828125, 0.78125, 0.734375, 0.765625, 0.75, 0.765625, 0.8125]",0.7767857142857143,"[true, true, true, true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[3.7350000000000136, 3.0779999999999745, 3.094000000000051, 3.0, 3.421999999999912, 3.2659999999999627, 3.5]",3.299285714285702,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_global,1,none,false,data/generated_square_global/data.csv,test,2026-07-07_090457,6,"[0.625, 0.703125, 0.65625, 0.609375, 0.6875, 0.6875]",0.6614583333333334,"[true, true, true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null, null, null]",,"[null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0]",0.0,"[3.9060000000000628, 3.453000000000088, 3.687999999999988, 3.6720000000000255, 3.2970000000000255, 4.062000000000012]",3.6796666666667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_global,1,none,false,data/generated_square_global/data.csv,test,2026-07-07_090950,7,"[0.625, 0.5625, 0.609375, 0.609375, 0.5625, 0.640625, 0.625]",0.6049107142857143,"[true, true, true, false, true, true, true]",0.8571428571428571,"[1.0, 1.0, 1.0, 0.9583333333333334, 1.0, 1.0, 1.0]",0.994047619047619,"[null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[4.437999999999988, 4.75, 3.937000000000012, 5.843999999999937, 4.328000000000088, 3.5310000000000628, 3.905999999999949]",4.390571428571434,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_global,1,none,false,data/generated_square_global/data.csv,test,2026-07-07_091513,7,"[0.671875, 0.65625, 0.703125, 0.71875, 0.6875, 0.71875, 0.71875]",0.6964285714285714,"[false, true, true, true, true, true, true]",0.8571428571428571,"[0.9772727272727273, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9967532467532468,"[null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[4.1720000000000255, 3.875, 3.75, 3.828000000000088, 3.7029999999999745, 5.764999999999986, 4.7349999999999]",4.261142857142853,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_global,1,none,false,data/generated_square_global/data.csv,test,2026-07-07_092310,7,"[0.8125, 0.78125, 0.75, 0.71875, 0.71875, 0.71875, 0.75]",0.75,"[true, true, true, true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[5.719000000000051, 4.234000000000037, 4.6720000000000255, 5.171999999999912, 3.9220000000000255, 6.281000000000063, 4.921000000000049]",4.988714285714309,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_global,1,none,false,data/generated_square_global/data.csv,test,2026-07-15_191133,5,"[0.671875, 0.6875, 0.71875, 0.6875, 0.71875]",0.696875,"[true, true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null, null]",,"[null, null, null, null, null]",,"[0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0]",0.0,"[4.578000000000088, 5.030999999999949, 5.717999999999961, 6.75, 4.843999999999937]",5.384199999999987,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_global,1,none,false,data/generated_square_global/data.csv,test,2026-07-22_201515,4,"[0.703125, 0.71875, 0.78125, 0.78125]",0.74609375,"[true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null]",,"[null, null, null, null]",,"[0, 0, 0, 0]",0.0,"[0, 0, 0, 0]",0.0,"[5.437999999999988, 4.656000000000063, 4.907000000000039, 4.906999999999925]",4.977000000000004,"[0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_global,1,none,false,data/generated_square_global/data.csv,test,2026-07-22_202602,8,"[0.765625, 0.765625, 0.75, 0.734375, 0.71875, 0.734375, 0.765625, 0.75]",0.748046875,"[false, true, true, true, true, true, true, true]",0.875,"[0.8888888888888888, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9861111111111112,"[null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[4.5, 4.375, 3.780999999999949, 4.140999999999963, 4.062000000000012, 4.937999999999988, 4.3599999999999, 4.625]",4.3477499999999765,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_per_square,1,none,false,data/generated_square_per_square/data.csv,val,2026-07-09_205328,18,"[0.71875, 0.734375, 0.625, 0.703125, 0.78125, 0.765625, 0.765625, 0.8125, 0.765625, 0.78125, 0.484375, 0.796875, 0.78125, 0.609375, 0.84375, 0.828125, 0.8125, 0.78125]",0.7439236111111112,"[true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true]",0.8888888888888888,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 0.8095238095238095, 1.0, 1.0, 1.0, 1.0]",0.9755291005291006,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[3.812999999999988, 4.375, 4.343999999999994, 4.484000000000037, 5.781000000000006, 6.264999999999986, 4.9529999999999745, 4.093000000000018, 4.1720000000000255, 3.3279999999999745, 4.2339999999999804, 3.7029999999999745, 3.968999999999994, 3.469000000000051, 3.8909999999999627, 4.015999999999963, 3.7339999999999236, 3.5159999999999627]",4.22999999999999,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_per_square,1,none,false,data/generated_square_per_square/data.csv,val,2026-07-22_200019,17,"[0.78125, 0.765625, 0.78125, 0.78125, 0.765625, 0.75, 0.71875, 0.71875, 0.75, 0.796875, 0.78125, 0.78125, 0.71875, 0.734375, 0.734375, 0.75, 0.75]",0.7564338235294118,"[true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",0.9411764705882353,"[1.0, 0.8571428571428572, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9915966386554622,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[3.8439999999999372, 3.875, 4.234000000000037, 4.078000000000088, 4.032000000000039, 4.4220000000000255, 6.7970000000000255, 5.844000000000051, 7.734000000000037, 5.25, 4.484000000000037, 5.2029999999999745, 4.515999999999963, 4.281999999999925, 5.062000000000012, 5.546999999999912, 4.031999999999925]",4.896235294117647,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_per_square,1,none,false,data/generated_square_per_square/data.csv,val,2026-07-22_201154,11,"[0.796875, 0.78125, 0.6875, 0.65625, 0.703125, 0.6875, 0.671875, 0.734375, 0.734375, 0.6875, 0.703125]",0.7130681818181818,"[true, false, true, false, true, true, true, true, true, true, true]",0.8181818181818182,"[1.0, 0.6666666666666667, 1.0, 0.9512195121951219, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9652623798965262,"[null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[3.9850000000000136, 4.594000000000051, 4.344000000000051, 3.828999999999951, 3.953999999999951, 3.8900000000001, 3.782000000000039, 8.156000000000063, 3.5160000000000764, 4.0779999999999745, 4.421000000000049]",4.413545454545484,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_per_square,1,none,false,data/generated_square_per_square/data.csv,val,2026-07-22_203121,10,"[0.8125, 0.796875, 0.765625, 0.796875, 0.8125, 0.8125, 0.828125, 0.734375, 0.75, 0.75]",0.7859375,"[true, true, false, true, true, true, true, false, false, true]",0.7,"[1.0, 1.0, 0.975609756097561, 1.0, 1.0, null, 1.0, 0.9696969696969697, 0.975609756097561, 1.0]",0.9912129424324547,"[null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[3.8910000000000764, 3.75, 5.657000000000039, 5.843999999999937, 4.4849999999999, 4.265999999999963, 3.75, 3.8279999999999745, 4.655999999999949, 6.875]",4.700199999999984,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_per_square,1,none,false,data/generated_square_per_square/data.csv,val,2026-07-22_203700,18,"[0.765625, 0.796875, 0.8125, 0.796875, 0.78125, 0.796875, 0.796875, 0.796875, 0.796875, 0.828125, 0.84375, 0.84375, 0.84375, 0.8125, 0.765625, 0.765625, 0.765625, 0.78125]",0.7994791666666666,"[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false]",0.9444444444444444,"[1.0, 1.0, null, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, null, 1.0, 1.0, 1.0, 1.0, 0.9230769230769231]",0.9951923076923077,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[7.469000000000051, 4.984000000000037, 5.437999999999988, 5.875, 7.2349999999999, 5.1720000000000255, 4.733999999999924, 5.6400000000001, 4.718000000000075, 3.625, 5.4529999999999745, 3.953999999999951, 3.4060000000000628, 3.562999999999988, 3.75, 3.0310000000000628, 3.062000000000012, 2.9220000000000255]",4.668388888888899,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_per_square,1,none,false,data/generated_square_per_square/data.csv,test,2026-07-01_210216,7,"[0.828125, 0.703125, 0.671875, 0.828125, 0.8125, 0.8125, 0.640625]",0.7566964285714286,"[true, false, false, true, true, true, true]",0.7142857142857143,"[1.0, 0.962962962962963, 0.9666666666666667, 1.0, 1.0, 1.0, 1.0]",0.9899470899470899,"[null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[3.4220000000000255, 3.782000000000039, 3.4060000000000628, 3.2659999999999627, 3.4850000000000136, 3.344000000000051, 3.6089999999999236]",3.4734285714285824,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_per_square,1,none,false,data/generated_square_per_square/data.csv,test,2026-07-06_204708,9,"[0.78125, 0.765625, 0.703125, 0.796875, 0.796875, 0.78125, 0.8125, 0.875, 0.875]",0.7986111111111112,"[true, true, true, true, true, true, true, false, true]",0.8888888888888888,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9761904761904762, 1.0]",0.9973544973544973,"[null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[3.4850000000000136, 4.062999999999988, 4.546000000000049, 4.3279999999999745, 4.093999999999937, 3.875, 5.843999999999937, 3.687000000000012, 3.8439999999999372]",4.196222222222206,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_per_square,1,none,false,data/generated_square_per_square/data.csv,test,2026-07-07_083055,8,"[0.640625, 0.734375, 0.71875, 0.765625, 0.6875, 0.78125, 0.6875, 0.65625]",0.708984375,"[true, true, true, true, true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[3.796999999999912, 3.953999999999951, 3.875, 3.703999999999951, 3.5779999999999745, 5.639999999999986, 5.3279999999999745, 5.718999999999937]",4.449374999999961,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_per_square,1,none,false,data/generated_square_per_square/data.csv,test,2026-07-07_090013,7,"[0.765625, 0.8125, 0.765625, 0.828125, 0.796875, 0.828125, 0.8125]",0.8013392857142857,"[true, true, true, true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[4.687999999999988, 3.8909999999999627, 5.828000000000088, 4.265999999999963, 6.796999999999912, 5.0470000000000255, 4.281000000000063]",4.9711428571428575,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_per_square,1,none,false,data/generated_square_per_square/data.csv,test,2026-07-07_090457,6,"[0.78125, 0.765625, 0.671875, 0.671875, 0.78125, 0.78125]",0.7421875,"[true, true, false, true, true, true]",0.8333333333333334,"[1.0, 1.0, 0.9743589743589743, 1.0, 1.0, 1.0]",0.9957264957264957,"[null, null, null, null, null, null]",,"[null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0]",0.0,"[4.655999999999949, 5.328000000000088, 6.890999999999963, 4.812000000000012, 5.483999999999924, 4.6400000000001]",5.301833333333339,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_per_square,1,none,false,data/generated_square_per_square/data.csv,test,2026-07-07_090950,7,"[0.71875, 0.578125, 0.625, 0.671875, 0.65625, 0.65625, 0.671875]",0.6540178571428571,"[true, true, false, false, true, true, true]",0.7142857142857143,"[1.0, 1.0, 0.9777777777777777, 0.9791666666666666, 1.0, 1.0, 1.0]",0.9938492063492063,"[null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[5.110000000000014, 4.983999999999924, 4.437000000000012, 4.687999999999988, 3.842999999999961, 4.25, 3.9840000000000373]",4.470857142857134,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_per_square,1,none,false,data/generated_square_per_square/data.csv,test,2026-07-07_091513,7,"[0.6875, 0.734375, 0.75, 0.8125, 0.71875, 0.78125, 0.78125]",0.7522321428571429,"[true, true, true, true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[4.984000000000037, 4.3279999999999745, 4.719000000000051, 4.030999999999949, 3.5310000000000628, 3.687999999999988, 3.7029999999999745]",4.140571428571434,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_per_square,1,none,false,data/generated_square_per_square/data.csv,test,2026-07-07_092310,7,"[0.921875, 0.765625, 0.828125, 0.78125, 0.8125, 0.78125, 0.8125]",0.8147321428571429,"[true, true, true, true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[3.8279999999999745, 3.7810000000000628, 3.9220000000000255, 3.7349999999999, 3.594000000000051, 3.4529999999999745, 3.061999999999898]",3.6249999999999836,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_per_square,1,none,false,data/generated_square_per_square/data.csv,test,2026-07-15_191133,5,"[0.75, 0.703125, 0.71875, 0.75, 0.703125]",0.725,"[true, true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null, null]",,"[null, null, null, null, null]",,"[0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0]",0.0,"[3.2810000000001764, 3.2660000000000764, 3.2970000000000255, 4.030999999999949, 7.1099999999999]",4.197000000000026,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_per_square,1,none,false,data/generated_square_per_square/data.csv,test,2026-07-22_201515,4,"[0.734375, 0.765625, 0.78125, 0.78125]",0.765625,"[true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null]",,"[null, null, null, null]",,"[0, 0, 0, 0]",0.0,"[0, 0, 0, 0]",0.0,"[4.0470000000000255, 4.8279999999999745, 3.6560000000001764, 5.531000000000176]",4.515500000000088,"[0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,square_per_square,1,none,false,data/generated_square_per_square/data.csv,test,2026-07-22_202602,8,"[0.765625, 0.75, 0.796875, 0.78125, 0.765625, 0.78125, 0.75, 0.8125]",0.775390625,"[false, true, true, true, true, true, true, true]",0.875,"[0.962962962962963, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9953703703703703,"[null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[4.5629999999998745, 3.6410000000000764, 3.75, 3.875, 3.688000000000102, 4.655999999999949, 4.125, 3.1870000000001255]",3.935625000000016,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
move,claude-opus-4-8,1,none,false,data/generated/data.csv,val,2026-07-09_205328,18,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[true, true, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]",0.1111111111111111,"[null, 1.0, null, null, null, null, null, null, null, null, null, 0.25, null, null, null, null, null, null]",0.625,"[true, false, false, true, false, false, false, true, false, true, false, false, true, false, true, false, true, true]",0.4444444444444444,"[false, false, false, false, false, false, false, true, false, true, false, false, true, false, true, false, true, false]",0.2777777777777778,"[998, 996, 997, 998, 1000, 1000, 1002, 1004, 1003, 1003, 1007, 1009, 1008, 1006, 1008, 1008, 1007, 1008]",1003.4444444444445,"[19, 24, 34, 27, 39, 29, 45, 49, 64, 59, 74, 45, 51, 59, 59, 59, 51, 79]",48.111111111111114,"[4.125, 2.5470000000000255, 2.7189999999998236, 6.905999999999949, 2.7970000000000255, 2.6870000000001255, 2.640999999999849, 5.375, 3.1410000000000764, 3.375, 5.343999999999824, 3.375, 3.969000000000051, 7.5470000000000255, 3.5620000000001255, 6.719000000000051, 3.046999999999798, 5.0779999999999745]",4.1641111111110956,"[0.005465, 0.00558, 0.005835000000000001, 0.005665000000000001, 0.005975, 0.005725, 0.006135000000000001, 0.0062450000000000006, 0.006615, 0.00649, 0.0068850000000000005, 0.00617, 0.006315, 0.006505, 0.006515, 0.006515, 0.0063100000000000005, 0.007015]",0.00622,,
move,claude-opus-4-8,1,none,false,data/generated/data.csv,val,2026-07-22_200019,17,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[true, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]",0.058823529411764705,"[1.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",1.0,"[false, true, false, true, true, true, true, false, true, false, true, true, false, false, false, true, false]",0.5294117647058824,"[false, true, false, false, true, true, true, false, true, false, true, true, false, false, false, true, false]",0.47058823529411764,"[1047, 1050, 1054, 1056, 1057, 1058, 1059, 1059, 1059, 1059, 1058, 1058, 1057, 1058, 1059, 1060, 1059]",1056.8823529411766,"[59, 59, 59, 59, 54, 49, 59, 57, 69, 57, 59, 59, 59, 89, 59, 59, 69]",60.8235294117647,"[4.234000000000151, 3.25, 2.9060000000001764, 6.5629999999998745, 4.1400000000001, 3.1099999999999, 3.7349999999999, 3.109000000000151, 4.155999999999949, 5.218000000000075, 4.531999999999925, 3.5150000000001, 3.344000000000051, 5.3129999999998745, 3.5, 3.7970000000000255, 6.156999999999925]",4.151705882352951,"[0.00671, 0.006725, 0.006745, 0.006755000000000001, 0.006635, 0.006515, 0.00677, 0.00672, 0.00702, 0.00672, 0.006765, 0.006765, 0.00676, 0.007515000000000001, 0.00677, 0.006775, 0.00702]",0.006805,,
move,claude-opus-4-8,1,none,false,data/generated/data.csv,val,2026-07-22_201154,11,"[null, null, null, null, null, null, null, null, null, null, null]",,"[false, false, false, false, false, false, false, false, false, false, false]",0.0,"[null, 0.33333333333333337, null, null, null, null, null, null, null, null, null]",0.33333333333333337,"[false, false, false, false, true, false, true, true, true, true, false]",0.45454545454545453,"[false, false, false, false, false, false, true, false, true, false, false]",0.18181818181818182,"[1012, 1012, 1010, 1010, 1011, 1009, 1007, 1006, 1007, 1008, 1008]",1009.0909090909091,"[49, 49, 59, 49, 59, 59, 59, 59, 59, 49, 63]",55.72727272727273,"[2.7029999999999745, 3.030999999999949, 3.734000000000151, 3.125, 3.844000000000051, 5.4220000000000255, 3.6089999999999236, 6.391000000000076, 4.905999999999949, 2.984000000000151, 3.7810000000001764]",3.957272727272766,"[0.006285000000000001, 0.006285000000000001, 0.006525, 0.006275000000000001, 0.00653, 0.00652, 0.00651, 0.006505, 0.00651, 0.006265, 0.006615]",0.006438636363636363,,
move,claude-opus-4-8,1,none,false,data/generated/data.csv,val,2026-07-22_203121,10,"[null, null, null, null, null, null, null, null, null, null]",,"[false, false, false, false, false, false, false, false, false, false]",0.0,"[null, null, null, null, null, null, null, null, null, null]",,"[true, false, false, false, true, true, true, false, true, false]",0.5,"[true, false, false, false, true, true, true, false, true, false]",0.5,"[1022, 1020, 1019, 1020, 1020, 1020, 1020, 1020, 1018, 1019]",1019.8,"[59, 59, 64, 104, 74, 59, 84, 59, 59, 104]",72.5,"[3.1569999999999254, 3.75, 6.656999999999925, 4.375, 3.921000000000049, 3.1879999999998745, 3.7180000000000746, 3.1560000000001764, 3.1099999999999, 4.2349999999999]",3.9266999999999825,"[0.006585000000000001, 0.006575, 0.006695, 0.0077, 0.0069500000000000004, 0.006575, 0.007200000000000001, 0.006575, 0.0065650000000000005, 0.0076950000000000005]",0.006911500000000001,,
move,claude-opus-4-8,1,none,false,data/generated/data.csv,val,2026-07-22_203700,18,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[false, false, false, false, true, false, false, false, false, false, false, false, false, false, false, false, false, false]",0.05555555555555555,"[null, null, null, null, 1.0, null, null, null, null, null, null, null, null, null, null, null, null, null]",1.0,"[false, true, true, false, false, true, false, true, false, true, false, true, true, true, false, true, false, true]",0.5555555555555556,"[false, true, true, false, false, true, false, true, false, true, false, true, true, true, false, true, false, true]",0.5555555555555556,"[999, 999, 998, 998, 1000, 997, 996, 996, 996, 998, 997, 997, 996, 995, 994, 994, 994, 994]",996.5555555555555,"[59, 64, 54, 39, 69, 54, 49, 59, 64, 59, 59, 63, 75, 79, 84, 63, 59, 44]",60.888888888888886,"[2.969000000000051, 3.75, 3.8599999999999, 3.311999999999898, 4.405999999999949, 4.094000000000051, 3.7189999999998236, 4.0, 3.0620000000001255, 3.2029999999999745, 3.5, 3.5620000000001255, 3.5470000000000255, 3.375, 5.469000000000051, 3.375, 3.4689999999998236, 2.734000000000151]",3.633666666666664,"[0.00647, 0.006595, 0.00634, 0.005965000000000001, 0.006725, 0.006335, 0.0062050000000000004, 0.006455, 0.00658, 0.006465, 0.0064600000000000005, 0.006560000000000001, 0.006855, 0.0069500000000000004, 0.007070000000000001, 0.0065450000000000005, 0.006445, 0.006070000000000001]",0.006505,,
